,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
797,The Quiet Moments: A children's book about finding beauty in life's quiet moments.,12.99,$,,,12.99,Children's book
798,"Jumbo Book of Hidden Pictures: Jumbo Book of Hidden Pictures (Highlights Jumbo Books & Pads) Jumbo Kids Activit y Book with Over 200 Seek-and-Find Puzzles and 1,500 Hidden Objects",5.83,$,4.8,10469.0,12.99,Children's book
799,"School Zone - Dot-to-Dots Alphabet Workbook - 32 Pages, Ages 4 to 6, Preschool, Kindergarten, Connect the Dots, Letter Puzzles, ABCs, and More (School Zone Activity Zone® Workbook Series)",3.49,$,4.7,2182.0,3.49,Children's book
800,Mrs. Wishy-Washy's Farm,6.99,$,4.8,989.0,8.99,Children's book
801,Who Was Theodore Roosevelt?,3.89,$,4.8,839.0,6.99,Children's book
802,Trapped in a Video Game (Volume 1),6.78,$,4.7,13937.0,9.99,Children's book
803,5-Minute Spidey and His Amazing Friends Stories (5-Minute Stories),13.49,$,4.4,33.0,14.99,Children's book
804,I Love You Slow Much: A Sweet and Funny Easter Board Book for Babies and Toddlers (Punderland),6.99,$,4.8,349.0,8.99,Children's book
805,You Are My Happy,10.44,$,4.9,2685.0,18.99,Children's book
806,And Tango Makes Three,12.65,$,4.9,3201.0,19.99,Children's book
807,Llama Llama Easter Egg,5.19,$,4.8,6023.0,7.99,Children's book
808,Dancing in the Wings,7.4,$,4.9,3985.0,8.99,Children's book
809,"Carson Dellosa Skill Builders K-5 French Workbook, Alphabet, Vocabulary, Numbers, Geography, and More, Kindergarten to 5th Grade Classroom or Homeschool Curriculum",3.29,$,4.5,2416.0,4.99,Children's book
810,Who Am I? Illustrated Animal Riddles for Kids (Who am I? Fun Animal Riddles for Kids),0.0,$,4.9,14.0,0.0,Children's book
811,THE GREAT DANES Big Dogs Living Large︱Children's Animal Book︱Humorous Family Children's Book About Dogs Growing Up︱Unconditional Love & Compromise︱Self Acceptance & Individuality︱Ideal for Children Age 2 through 8,8.99,$,4.7,190.0,12.99,Children's book
812,Who’s Hiding? (1) (My First Baby Books),13.99,$,,,13.99,Children's book
813,First 100 Words: A Padded Board Book,3.45,$,4.7,38647.0,5.99,Children's book
814,The Outsiders,9.74,$,4.7,40392.0,14.99,Children's book
815,"School Zone - Bible Hidden Pictures! Workbook - Ages 4 to 6, Preschool to Kindergarten, Christian Scripture, Old & New Testament, Search & Find, Picture Puzzles, and More (Inspired Learning Workbook)",3.49,$,4.8,697.0,3.49,Children's book
816,An Easter Egg Hunt for Jesus: God Gave Us Easter to Celebrate His Life (Forest of Faith Books),7.91,$,4.8,506.0,12.99,Children's book
817,Biscuit Flies a Kite (My First I Can Read),3.74,$,4.9,982.0,5.99,Children's book
818,Richard Scarry's Funniest Storybook Ever!,15.29,$,4.8,1036.0,16.99,Children's book
819,Pat the Bunny: First Books for Baby (Pat the Bunny): Pat the Bunny; Pat the Puppy; Pat the Cat (Touch-and-Feel),16.81,$,4.8,2068.0,29.99,Children's book
820,Noisy Farm: Includes Six Sounds! (My First),6.97,$,4.8,2336.0,14.99,Children's book
821,The Flower Thief: The Perfect Spring Book for Children and Toddlers (The Leaf Thief),10.99,$,,,17.99,Children's book
822,Daniel Visits the Doctor (Daniel Tiger's Neighborhood),4.64,$,4.8,952.0,4.64,Children's book
823,The Worry Monster: Calming Anxiety with Mindfulness,14.99,$,5.0,11.0,14.99,Children's book
824,"Sea Otters (National Geographic Kids Readers, Level 1)",3.99,$,4.9,834.0,5.99,Children's book
825,Manuel The Frog: An Educational Story about Teasing (Lidia LoPinto's Educational Environmental Books),12.0,$,,,12.0,Children's book
826,"Histoires du Soir pour Enfants: Contes et Aventures Fantastiques pour Rêver et Bien Dormir, où les Jeunes Filles et Garçons trouvent le Courage de ... et de Petits Fantômes (French Edition)",9.99,$,,,9.99,Children's book
827,My Friend John,4.5,$,5.0,6.0,10.95,Children's book
828,U.S. Presidents Volume 11: Chester A. Arthur & Grover Cleveland,9.0,$,5.0,1.0,9.0,Children's book
829,U.S. Presidents Volume 13: Theodore Roosevelt & William Howard Taft,9.0,$,5.0,1.0,9.0,Children's book
830,"So, You Want to be an Athlete?",23.99,$,5.0,36.0,23.99,Children's book
831,Will the Pigeon Graduate?,17.09,$,,,18.99,Children's book
832,Mailing May,7.99,$,4.8,189.0,9.99,Children's book
833,Brain Games - Sticker by Letter: In the Wild (Sticker Puzzles - Kids Activity Book),6.81,$,4.8,5462.0,10.98,Children's book
834,12 Days of Mardi Gras,13.52,$,4.8,41.0,19.99,Children's book
835,A Walk Through the Woods,11.99,$,4.7,1178.0,19.99,Children's book
836,"School Zone - Beep, Beep!, Start to Read!® Book Level 1 - Ages 4 to 6, Rhyming, Early Reading, Vocabulary, Simple Sentence Structure, Picture Clues, and More (School Zone Start to Read!® Book Series)",2.99,$,4.7,296.0,2.99,Children's book
837,Farmhouse,11.3,$,4.9,423.0,18.99,Children's book
838,The Berenstain Bears and the Truth,5.57,$,4.8,4037.0,5.57,Children's book
839,Everything Is Mama,4.98,$,4.8,10355.0,7.99,Children's book
840,Your Baby's First Word Will Be DADA,5.86,$,4.7,16132.0,7.99,Children's book
841,The Tiger Rising,5.32,$,4.7,3811.0,7.99,Children's book
842,I Want to Be a Doctor: A My Community I Can Read (I Can Read Level 1),4.79,$,4.8,3943.0,5.99,Children's book
843,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",9.99,$,,,9.99,Children's book
844,Around the World: Mateo Backs the Blue — Los Angeles (PragerU Educational Magazine),9.0,$,5.0,4.0,9.0,Children's book
845,Lillou - The Petit Chef: and the New Neighbors,14.99,$,4.6,10.0,14.99,Children's book
846,The Oak Inside the Acorn,6.99,$,4.8,1947.0,9.99,Children's book
847,I Love Being Me! (Step into Reading),4.99,$,4.9,952.0,4.99,Children's book
848,"I Love You Just Like This!: A Heartfelt Picture Book with Elmo About Love, Joy, and Gratitude (Sesame Street Scribbles)",6.99,$,4.8,2103.0,10.99,Children's book
849,Who Was Henry Ford?,3.89,$,4.8,1069.0,6.99,Children's book
850,The Berenstain Bears: Gone Fishin'! (I Can Read Level 1),3.99,$,4.8,770.0,5.99,Children's book
851,"Snowball Soup (Little Critter, My First I Can Read)",3.31,$,4.8,903.0,5.99,Children's book
852,The Empty Pot (An Owlet Book),7.71,$,4.8,1621.0,10.99,Children's book
853,This Is the Way the Leprechauns Play: A St. Patrick's Day Nursery Rhyme,5.99,$,4.8,111.0,5.99,Children's book
854,I Want to Be a Veterinarian: A My Community I Can Read (I Can Read Level 1),4.79,$,4.8,2377.0,5.99,Children's book
855,Eli,7.41,$,4.9,169.0,9.99,Children's book
856,The Berenstain Bears: We Love Baseball! (I Can Read Level 1),4.74,$,4.8,650.0,5.99,Children's book
857,Lola Plants a Garden (Lola Reads),6.62,$,4.9,1387.0,7.99,Children's book
858,Around the World: Marcel Makes a Sacrifice — Canada,1.99,$,5.0,1.0,1.99,Children's book
859,U.S. Presidents Volume 14: Woodrow Wilson & Warren G. Harding,9.0,$,4.3,3.0,9.0,Children's book
860,Teach Your Dragon to Stop Lying: A Dragon Book To Teach Kids NOT to Lie. A Cute Children Story To Teach Children About Telling The Truth and Honesty. (My Dragon Books),12.39,$,4.7,965.0,17.95,Children's book
861,"So, You Want to be an Athlete?",14.99,$,5.0,36.0,14.99,Children's book
862,Every Bear Has Stories,21.0,$,,,21.0,Children's book
863,The Key to Kateri,9.99,$,,,12.99,Children's book
864,The Berenstain Bears: We Love Soccer! (I Can Read Level 1),4.79,$,4.8,1124.0,5.99,Children's book
865,The Honeybee,11.39,$,4.8,1237.0,18.99,Children's book
866,"Dear Boy,: A Celebration of Cool, Clever, Compassionate You!",10.49,$,4.8,3149.0,17.99,Children's book
867,Curious George and the Firefighters/Jorge el curioso y los bomberos: Bilingual English-Spanish,4.79,$,4.8,161.0,5.99,Children's book
868,Barnyard Dance! (Boynton on Board),6.32,$,4.9,7100.0,7.99,Children's book
869,Who Was Albert Einstein?,5.0,$,4.7,3130.0,6.99,Children's book
870,A Bargain for Frances (I Can Read Level 2),3.99,$,4.9,740.0,5.99,Children's book
871,Biscuit's Day at the Farm (My First I Can Read),3.99,$,4.8,1038.0,4.99,Children's book
872,I'm So Glad You Were Born: Celebrating Who You Are,11.01,$,4.9,4119.0,18.99,Children's book
873,The Story of Saint Patrick's Day,7.99,$,4.7,291.0,7.99,Children's book
874,Señorita Mariposa (Bilingual English-Spanish Edition),11.63,$,4.9,555.0,18.99,Children's book
875,My First Book of Farm Animals & Pets,1.99,$,4.5,396.0,1.99,Children's book
876,River and the Missing Yellow Wellie Mystery (The Yellow Wellie Adventure Series),16.99,$,4.2,4.0,16.99,Children's book
877,"The Tooth Book: For Children to Enjoy Learning about Teeth, Cavities, and Other Dental Health Facts (The Bewildering Body)",14.99,$,4.1,13.0,14.99,Children's book
878,"Ava’s Lunchbox Adventures: A Story About Courage, Friendship, and Trying New Things",0.0,$,5.0,2.0,0.0,Children's book
879,Fry Bread: A Native American Family Story,11.4,$,4.9,3682.0,19.99,Children's book
880,Harry the Dirty Dog (Harry the Dog),5.0,$,4.9,3561.0,9.99,Children's book
881,Tootle,5.99,$,4.6,1186.0,5.99,Children's book
882,La llama llama rojo pijama (Spanish language edition) (Spanish Edition),5.49,$,4.8,1279.0,8.99,Children's book
883,Dentist Trip (Peppa Pig),5.57,$,4.7,1641.0,5.57,Children's book
884,Don't Squeal Unless It's a Big Deal: A Tale of Tattletales,9.29,$,4.8,523.0,9.99,Children's book
885,What a Wonderful World,7.44,$,4.9,2981.0,8.99,Children's book
886,Why Oh Why Are Deserts Dry? All About Deserts (The Cat in the Hat's Learning Library),7.49,$,4.8,547.0,9.99,Children's book
887,Number the Stars: A Newbery Award Winner,6.25,$,4.7,19785.0,6.25,Children's book
888,"L. Frank Baum's The Wonderful Wizard of Oz (Penguin Young Readers, Level 4)",3.99,$,4.8,602.0,5.99,Children's book
889,Who Was Julius Caesar?,4.54,$,4.7,567.0,6.99,Children's book
890,Biscuit Goes Camping (My First I Can Read),3.99,$,4.8,1013.0,4.99,Children's book
891,Dan The Spaceman Goes To Zoomar,0.0,$,5.0,6.0,0.0,Children's book
892,Everything Tesla: From How They Work to How Fast They Go and All the Fun In Between!,24.99,$,4.7,67.0,24.99,Children's book
893,"Trace & Play Children's Activity Book ages ages 3 to 6, 8.5 x 11, 27 pages: Learning ABCs, Shapes, Numbers",5.99,$,,,5.99,Children's book
894,"Little Lizzy, Her Cousin Lori, and the Not-So-Bucket-Filling Friends",12.99,$,5.0,8.0,12.99,Children's book
895,"A to Z Animal Adventure: Coloring, Writing, and Discovery",18.5,$,5.0,3.0,18.5,Children's book
896,"Storie della Buonanotte per Bambini: Racconti Fantastici per Dormire Felici e Calmi, con Avventure Dove la Paura Fa Sorridere, tra Coraggio, Amicizia e la Magia della Notte (Italian Edition)",9.99,$,,,9.99,Children's book
897,Disney Moana 2 Little Golden Book,4.99,$,4.8,139.0,5.99,Children's book
898,What’s in Mommy’s Tummy?,9.59,$,4.6,15.0,15.99,Children's book
899,"My First 100 Words - Mis Primeras 100 Palabras - English / Spanish First Words Bilingual Book, Ages 1-7 (en español)",6.29,$,4.8,1925.0,7.99,Children's book
900,She Persisted: 13 American Women Who Changed the World,10.5,$,4.8,3227.0,18.99,Children's book
901,"Make Room: A Child's Guide to Lent and Easter ― Part of the ""Circle of Wonder"" Series",13.27,$,4.6,137.0,16.99,Children's book
902,"Dolphins (National Geographic Kids Readers, Level 2)",4.64,$,4.8,1258.0,4.64,Children's book
903,Un Pez Dos Peces Pez Rojo Pez Azul (One Fish Two Fish Red Fish Blue Fish Spanish Edition) (Beginner Books),7.4,$,4.9,2575.0,9.99,Children's book
904,Shiny Shapes: Happy St. Patrick's Day,6.19,$,4.8,252.0,7.99,Children's book
905,Doing Life with Your Adult Children: Keep Your Mouth Shut and the Welcome Mat Out,11.09,$,4.7,3571.0,19.99,Children's book
906,We Are Water Protectors: (Caldecott Medal Winner),10.7,$,4.8,3922.0,17.99,Children's book
907,"I Spy With My Little Eye Leprechaun Luck & Find - Kids Search, Find, and Seek Activity Book, Ages 3, 4, 5, 6+",7.29,$,4.8,95.0,8.99,Children's book
908,Te Amo hasta la Luna y las Estrellas (I Love You to the Moon and Back - Spanish Edition),7.43,$,4.8,157.0,7.99,Children's book
909,The Book of Cultures: 30 stories to discover the world (diverse book for children),14.49,$,4.5,31.0,35.0,Children's book
910,Trouble Finds Her Family: Trouble's Tales,9.99,$,5.0,1.0,9.99,Children's book
911,The Illustrated Wisdom Tales from India for Children,25.3,$,4.8,5.0,29.99,Children's book
912,"School Zone Addition & Subtraction Workbook: 64 Pages, 1st Grade, 2nd Grade, Elementary Math, Sums, Differences, Place Value, Regrouping, Fact Tables, Ages 6-8 (I Know It! Book Series)",4.18,$,4.8,15998.0,4.18,Children's book
913,"School Zone - Tracing Trails Workbook - 32 Pages, Ages 3 to 5, Preschool, Pre-Writing, Intro to Shapes, Alphabet, Numbers, and More (School Zone Little Hand Helper™ Book Series)",4.49,$,4.8,1982.0,4.49,Children's book
914,Gilmore Girls: A Stars Hollow Celebration! (Funko Pop!) (Little Golden Book),5.57,$,4.9,117.0,5.57,Children's book
915,Purim Is Coming!,6.7,$,4.6,92.0,7.99,Children's book
916,How the Grinch Stole Christmas! Full Color Edition (Classic Seuss),12.09,$,4.9,2520.0,19.99,Children's book
917,One Love (Marley),7.43,$,4.8,5590.0,8.99,Children's book
918,The Berenstain Bears Visit the Dentist,5.99,$,4.8,2036.0,5.99,Children's book
919,"The Berenstain Bears, Do Not Fear, God Is Near: Level 1 (I Can Read! / Berenstain Bears / Living Lights: A Faith Story)",5.57,$,4.9,510.0,5.57,Children's book
920,You Were the First,11.15,$,4.8,1177.0,18.99,Children's book
921,Dinosaurios al atardecer (Casa del arbol) (Spanish Edition),6.99,$,4.7,296.0,6.99,Children's book
922,"Pete the Cat and the Easter Basket Bandit: Includes Poster, Stickers, and Easter Cards!: An Easter And Springtime Book For Kids",6.38,$,4.8,1226.0,7.99,Children's book
923,Grumpy Monkey Spring Fever: Includes Fun Stickers!,10.79,$,4.8,210.0,11.99,Children's book
924,Slam Dunk Budgeting with Bryce the Basketball Player (The Young Money All-Stars Series),13.99,$,4.9,50.0,13.99,Children's book
925,The Fairy Godmother Helps the Monarchs (The Fairy Godmother Next Door),10.99,$,4.7,5.0,10.99,Children's book
926,"Mentalidad de crecimiento SERIE DE COLECCIÓN, libros 9-16: La Ninja Perfecta, El Ninja Ansioso, La Ninja del Dinero, La Ninja Determinada, El Ninja ... El Ninja de la Diversidad (Spanish Edition)",44.99,$,,,59.99,Children's book
927,Jolene -- Adventures of a Junk Food Queen,15.23,$,4.4,52.0,19.99,Children's book
928,U.S. Presidents Volume 5: William Henry Harrison & John Tyler,9.0,$,5.0,4.0,9.0,Children's book
929,U.S. Presidents Volume 4: Andrew Jackson & Martin Van Buren,9.0,$,5.0,3.0,9.0,Children's book
930,Down by the Bay (Raffi Songs to Read),7.43,$,4.9,2085.0,7.99,Children's book
931,Black Inventors: 15 Inventions that Changed the World (Biographies for Kids),7.42,$,4.8,790.0,9.99,Children's book
932,The Day Jimmy's Boa Ate the Wash,6.91,$,4.8,603.0,8.99,Children's book
933,"Up in the Garden and Down in the Dirt: (Nature Book for Kids, Gardening and Vegetable Planting, Outdoor Nature Book) (Over and Under)",7.19,$,4.8,2994.0,9.99,Children's book
934,What Is the Civil Rights Movement? (What Was?),4.78,$,4.8,469.0,5.99,Children's book
935,"Inspiring Stories for Amazing Boys: A Motivational Book About Self-Confidence, Friendship and Courage for Young Readers",13.9,$,4.6,99.0,13.9,Children's book
936,Press Here (Herve Tullet),7.95,$,4.8,14819.0,8.99,Children's book
937,One Crazy Summer: A Newbery Honor Award Winner,6.99,$,4.7,5279.0,9.99,Children's book
938,Bread and Jam for Frances (I Can Read Level 2),4.79,$,4.9,1258.0,5.99,Children's book
939,"The Tale of Despereaux: Being the Story of a Mouse, a Princess, Some Soup, and a Spool of Thread",8.36,$,4.7,7022.0,8.99,Children's book
940,Me and My Feelings: A Kids' Guide to Understanding and Expressing Themselves,5.52,$,4.7,6463.0,9.99,Children's book
941,The Hiccupotamus (Hiccupotamus and Friends),7.29,$,4.6,14736.0,12.99,Children's book
942,Bill's Magic Box II: Stories For Children,11.5,$,,,11.5,Children's book
943,River and the Amazing Yellow Wellie Adventure (The Yellow Wellie Adventure Series),12.99,$,1.0,1.0,12.99,Children's book
944,Spring is... An Early Reader Picture Book for Toddlers and Kids: Fun and Educational Rhyming Read Aloud for the Whole Family (Rhyme in Time),10.99,$,4.6,22.0,10.99,Children's book
945,A Little SPOT of Anger: A Story About Managing BIG Emotions,11.13,$,4.7,3384.0,11.99,Children's book
946,On the Night You Were Born,6.79,$,4.9,16037.0,7.99,Children's book
947,Easter Is Coming! (padded),5.99,$,4.8,577.0,9.99,Children's book
948,The Vaccine-Friendly Plan: Dr. Paul's Safe and Effective Approach to Immunity and Health-from Pregnancy Through Your Child's Teen Years,10.95,$,4.9,4153.0,22.0,Children's book
949,Dog Heaven,10.82,$,4.8,4477.0,19.99,Children's book
950,The 50 States: Explore the U.S.A. with 50 fact-filled maps!,14.76,$,4.8,3390.0,30.0,Children's book
951,The Smart Cookie (The Food Group),11.82,$,4.8,4039.0,19.99,Children's book
952,Pony Scouts: The Camping Trip (I Can Read Level 2),4.79,$,4.8,1198.0,5.99,Children's book
953,Too Many Tamales,6.71,$,4.8,1176.0,8.99,Children's book
954,From Seed to Plant,7.43,$,4.8,1135.0,7.99,Children's book
955,A Ticket Around the World (updated edition),7.89,$,4.7,394.0,9.95,Children's book
956,Toy Story (Disney/Pixar Toy Story) (Little Golden Book),5.96,$,4.9,2775.0,5.96,Children's book
957,U.S. Presidents Volume 7: Millard Fillmore & Franklin Pierce,9.0,$,5.0,1.0,9.0,Children's book
958,Greeny,11.99,$,5.0,16.0,11.99,Children's book
959,U.S. Presidents Volume 9: Andrew Johnson & Ulysses S. Grant,9.0,$,5.0,2.0,9.0,Children's book
960,Stella and Her Magic Wand in London,19.99,$,5.0,16.0,19.99,Children's book
961,TYGRA AND FRIENDS - A PAW-SOME CREW!,6.0,$,5.0,4.0,6.0,Children's book
962,Chipper Sends Sunshine,13.63,$,4.4,47.0,18.99,Children's book
963,The Biggest Snowman Ever,3.9,$,4.8,1533.0,5.99,Children's book
964,Escuela de Espanto #1: ¡La escuela está viva! (The School Is Alive) (1) (Spanish Edition),5.57,$,4.7,378.0,5.57,Children's book
965,Busy Spring: Nature Wakes Up (Seasons in the wild),8.36,$,4.7,165.0,10.99,Children's book
966,"Happy Easter, Little Pookie",5.58,$,4.9,789.0,6.99,Children's book
967,Spring Fever! (Disney Stitch) (Step into Reading),5.99,$,,,5.99,Children's book
968,Biscuit Goes to School (My First I Can Read),4.49,$,4.8,2690.0,5.99,Children's book
969,How to Catch a Snowman,6.94,$,4.8,4152.0,10.99,Children's book
970,"Good Night, Little Blue Truck",10.77,$,4.9,16441.0,17.99,Children's book
971,Jamberry,7.99,$,4.9,2574.0,9.99,Children's book
972,I Am a Super Girl!: An Acorn Book (Princess Truly #1),4.64,$,4.8,3489.0,4.64,Children's book
973,"School Zone - Thinking Skills Workbook - 64 Pages, Ages 3 to 5, Preschool to Kindergarten, Problem-Solving, Logic & Reasoning Puzzles, and More (School Zone Get Ready!™ Book Series)",4.18,$,4.8,3169.0,4.18,Children's book
974,Who Was Abraham Lincoln?,4.65,$,4.8,2219.0,6.99,Children's book
975,Gregory Tames His Temper: A Story About Anger Management for Kids - How a Little Dog Learned to Control His Anger and Achieved His Dreams in Sports (Mindset Magic),11.0,$,4.8,135.0,11.0,Children's book
976,"The Secret Lives of Cats and Kids: 10 Magical Bedtime Stories of Mystery, Adventure, and Friendship: Awesome Secret Diaries of Cats and Kids Solving ... Challenges with Kindness. For Kids Age 4-8",10.9,$,4.0,1.0,10.9,Children's book
977,"The Mumbai Street Siblings: Amit's Sweet Surprise: A Children's Picture Book about Family, Love, and Adventure in India (Mumbai Street Siblings Series Book 1)",14.99,$,4.9,114.0,14.99,Children's book
978,O'Sullivan Stew (Picture Puffins),6.5,$,4.8,207.0,6.5,Children's book
979,I Promise,11.73,$,4.9,6506.0,19.99,Children's book
980,Just Me and My Mom/Just Me and My Dad (Little Critter) (Pictureback),5.44,$,4.9,3700.0,5.99,Children's book
981,Creepy Pair of Underwear! (Jasper Rabbit's Creepy Tales!),11.66,$,4.8,5638.0,18.99,Children's book
982,Rapunzel (Caldecott Honor Book),10.99,$,4.7,566.0,19.99,Children's book
983,Jump and Run (Read With Dick and Jane),4.69,$,4.8,1085.0,5.99,Children's book
984,"Ruby Bridges Goes to School: My True Story (Scholastic Reader, Level 2)",5.99,$,4.8,1636.0,5.99,Children's book
985,Last Stop on Market Street,10.44,$,4.8,3811.0,18.99,Children's book
986,Thoughts to Make Your Heart Sing: 101 Devotions about God’s Great Love for You,11.79,$,4.8,1286.0,19.99,Children's book
987,Mr. Popper's Penguins (Newbery Honor Book),6.29,$,4.7,4903.0,8.99,Children's book
988,"The Girl Who Makes a Million Mistakes: A Growth Mindset Book for Kids to Boost Confidence, Self-Esteem and Resilience (A Million Mistakes Series)",9.99,$,4.5,2263.0,13.99,Children's book
989,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),10.79,$,4.8,19795.0,14.95,Children's book
990,ROSE (Rose's Adventures),11.99,$,5.0,6.0,11.99,Children's book
991,The Rat Cult Tome of Short Whiskered Tails,9.99,$,4.6,4.0,9.99,Children's book
992,Santa Claus and the Puss in Magic Boots: Help Wanted: Delivery Assistants for Santa Around the World - The Biggest Gift Delivery Ever!,13.89,$,5.0,1.0,13.89,Children's book
993,"""The Mighty More"": Sunny the Sloth Book Series (Sunny The Sloth Series)",17.99,$,5.0,1.0,17.99,Children's book
994,Rogerino Goes To Pecorino Park: A Dog's Adventure,8.99,$,5.0,3.0,8.99,Children's book
995,Growly Bear: A Bear Who Discovers It's Best to be Himself,6.99,$,4.5,138.0,6.99,Children's book
996,a Leprechaun's Treasure: A Tale of Kindness: Discovering True Luck in Kindness and Love (My Lucky Leprechaun; an Irish St. Patrick’s Day celebration series for kids),9.66,$,4.7,60.0,9.66,Children's book
997,"School Zone - Jog Frog Jog, Start to Read!® Book Level 1 - Ages 4 to 6, Rhyming, Early Reading, Vocabulary, Simple Sentence Structure, Picture Clues, and More (School Zone Start to Read!® Book Series)",2.99,$,4.8,534.0,2.99,Children's book
998,Who Was Rosa Parks?,4.65,$,4.8,2417.0,5.99,Children's book
999,"I Am Smart, I Am Blessed, I Can Do Anything!",10.91,$,4.9,2534.0,17.99,Children's book
1000,Rock Star #1 (Jada Jones),6.46,$,4.8,781.0,6.99,Children's book
1001,Eating the Alphabet,7.36,$,4.7,2563.0,9.99,Children's book
1002,The Legend of the Bluebonnet,6.99,$,4.9,942.0,8.99,Children's book
1003,Good Night Fire Engines (Good Night Our World),6.58,$,4.8,2193.0,9.95,Children's book
1004,"Who Was Martin Luther King, Jr.?",4.19,$,4.8,2121.0,5.99,Children's book
1005,Pete the Cat and the Supercool Science Fair: Includes Over 30 Stickers!,4.79,$,4.8,2440.0,5.99,Children's book
1006,The Rough-Face Girl,7.19,$,4.9,1594.0,8.99,Children's book
1007,Lailah's Lunchbox: A Ramadan Story,13.25,$,4.8,477.0,16.95,Children's book
1008,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",17.99,$,,,17.99,Children's book
1009,"Remember, You're A Leader: A Children's Book on adventure, leadership, and caring for others (Mae's Days)",9.99,$,5.0,20.0,9.99,Children's book
1010,"THE LITTLES ADVENTURES: Kids Story Book Series to Inspire Big Hearts and Bright Minds Vol.1: Heartwarming Stories of Friendship, Courage, Imagination, ... Kids Story Book Series for Ages 3-8)",9.99,$,,,9.99,Children's book
1011,Who Was Maya Angelou?,4.78,$,4.8,943.0,6.99,Children's book
1012,A Very Happy Easter,4.64,$,4.8,505.0,4.64,Children's book
1013,Bluey: The Pool/La piscina (Bilingual English-Spanish Edition),4.78,$,4.7,35.0,5.99,Children's book
1014,Dodger,1.99,$,4.6,3491.0,13.99,Children's book
1015,"Tracks, Scats and Signs (Take Along Guides)",7.39,$,4.7,713.0,7.95,Children's book
1016,"Indestructibles: Twinkle, Twinkle, Little Star: Chew Proof · Rip Proof · Nontoxic · 100% Washable (Book for Babies, Newborn Books, Safe to Chew)",5.57,$,4.8,1789.0,5.57,Children's book
1017,Bluey: The Beach,3.98,$,4.9,4868.0,4.99,Children's book
1018,Volcanoes! (National Geographic Readers),4.49,$,4.8,2106.0,5.99,Children's book
1019,Scuffy the Tugboat and His Adventures Down the River,5.99,$,4.8,1945.0,5.99,Children's book
1020,Biscuit Visits the Doctor,4.99,$,4.8,2073.0,4.99,Children's book
1021,Old MacDonald Had a Farm (Little Golden Book),5.57,$,4.9,2272.0,5.57,Children's book
1022,Stone Soup,5.99,$,4.8,1581.0,5.99,Children's book
1023,The Adventures of Marta and Tommy : Die Abenteuer von Marta und Tommy,0.0,$,,,0.0,Children's book
1024,The Tales of Charlie Wags: New York City,17.84,$,5.0,27.0,17.84,Children's book
1025,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",4.99,$,,,9.99,Children's book
1026,Chipper Sends Sunshine,14.64,$,4.4,47.0,15.99,Children's book
1027,What Should Darla Do? Featuring the Power to Choose (The Power to Choose Series),11.27,$,4.8,10875.0,21.99,Children's book
1028,The Chicken and The Squirrel: A New Friendship,16.0,$,4.4,24.0,16.0,Children's book
1029,The Holy Rosary,2.39,$,4.8,573.0,3.95,Children's book
1030,Llama Llama Loves Camping,4.24,$,4.7,18311.0,4.99,Children's book
1031,Constellations for Kids: An Easy Guide to Discovering the Stars,6.11,$,4.7,2903.0,12.99,Children's book
1032,"Worth Dying For: Jack Reacher, Book 15",0.0,$,4.5,32928.0,20.25,Children's book
1033,Richard Scarry's A Day at the Police Station (Look-Look),5.39,$,4.7,869.0,5.99,Children's book
1034,Don't Push the Button!: A Funny Interactive Book For Kids,8.99,$,4.8,5139.0,16.99,Children's book
1035,Near: Psalm 139 (Jesus Storybook Bible),7.43,$,4.9,1080.0,12.99,Children's book
1036,"Ivy and Bean's Treasure Box: (Beginning Chapter Books, Funny Books for Kids, Kids Book Series) (Ivy + Bean)",12.51,$,4.8,7598.0,19.99,Children's book
1037,Where Are You From?,9.89,$,4.8,818.0,19.99,Children's book
1038,How to Babysit a Grandma,9.76,$,4.8,14405.0,18.99,Children's book
1039,Walt Disney's Cinderella (a Little Golden Book),5.99,$,4.8,3629.0,5.99,Children's book
1040,How I Became a Pirate,5.99,$,4.8,1214.0,19.99,Children's book
1041,Rainbow Dreams and Unicorn Gleams - Children Story Book,11.0,$,,,11.0,Children's book
1042,"I Love You, My Little Unicorn: A Magical and Encouraging Picture Book for Kids!",9.03,$,4.9,228.0,10.99,Children's book
1043,THE GREAT DANES Big Safari Adventure︱Children's Animal Book︱Humorous Family Children's Book About Adventure & Travel︱Celebration of Life & Friendship︱Ideal for Children Age 2 through 8,8.99,$,4.6,97.0,12.99,Children's book
1044,A Walk in the Woods (Dover Nature Coloring Book),3.99,$,4.4,1758.0,3.99,Children's book
1045,"Penguins (National Geographic Kids Readers, Level 2)",5.25,$,4.8,1885.0,5.99,Children's book
1046,Five Little Ducks (Raffi Songs to Read),7.99,$,4.8,1116.0,8.99,Children's book
1047,The Night Before Christmas Hardcover: The Classic Edition (Celebrate The Holiday Season with Santa Claus),10.99,$,4.9,12199.0,19.95,Children's book
